election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,composite.score,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
fd2020,2020,2020,comm151279,,"right for alabama pac, inc",right for alabama pac,inc,inc,,,,328,VA,federal:committee,,,,,0.566,0.566,,,,,,,,,12,12,153550,147754.5,128550,0,0,0,0,121256,0,,,,,,,,,comm,,O,C007356962020,C00735696,C00735696,C00735696,,,,1,,,,,
fd2020,2020,2020,cand1181,2390713839,"brooks, mo",brooks,mo,mo,,,,200,AL,federal:house,AL05,2020_AL_5,I,M,1.351,1.137,1.358,1.601,0.652,-0.417,,,,3.854543224,346,9510,669026.33,223706.66,395551,21803.83,250020,0,0,0,0,0.7488,W,95.81,W,,,0.363,C,cand,,H,H0AL051632020,21193,H0AL05163,C00464149,N00030910,,,200,,,,,
fd2020,2020,2020,comm154666,,americans for decency and democracy,americans for decency and democracy,,,,,,328,CA,federal:committee,,,,,-1.113,-1.116,,,,,,,,,23,27,815223.2,664489.46,815223.2,0,0,0,0,654202.91,0,,,,,,,,,comm,,O,C007566352020,C00756635,C00756635,C00756635,,,,1,,,,,
fd2020,2020,2020,cand1180,5.00003E+15,"roby, martha",roby,martha,martha,,,,200,AL,federal:house,AL02,2020_AL_2,I,F,1.197,1.203,1.324,0.961,0.362,0.658,,,,2.404452862,192,3442,216297.5,512768.27,51900,1900,161500,0,0,0,0,,,,,,,0.355,C,cand,,H,H0AL020872020,21192,H0AL02087,C00462143,N00030768,,,200,,,,,
fd2020,2020,2020,comm151276,,texans coming together,texans coming together,,,,,,328,VA,federal:committee,,,,,1.248,1.248,,,,,,,,,6,6,160000,158756.74,160000,0,0,0,0,138495,0,,,,,,,,,comm,,O,C007355712020,C00735571,C00735571,C00735571,,,,1,,,,,
fd2020,2020,2020,comm151274,,vote blue,vote blue,,,,,,328,NY,federal:committee,,,,,-1.191,-1.204,,,,,,,,,81,187,14363.26,12941.09,12357.26,256,1750,0,0,0,0,,,,,,,,,comm,,N,C007354722020,C00735472,C00735472,C00735472,,,,1,,,,,
fd2020,2020,2020,cand882,100036858,"diaz balart, mario",diaz balart,mario,mario,,,,200,FL,federal:house,FL25,2020_FL_25,I,M,0.582,0.637,1.346,0.537,0.281,0.158,0.288,0.2,0.325,1.339302607,672,7178,1597458.73,811378.83,600959.78,2606.01,986568.57,0,0,0,0,1,W,,W,,,0.384,C,cand,,H,203162020,20316,H2FL25018,C00376087,N00025337,,,200,,,,,
fd2020,2020,2020,cand1528,3822474734,"udall, tom",udall,tom,tom,,,,100,NM,federal:senate,NMS20,2020_NM_S,I,M,-0.875,-1.004,-0.78,-1.128,-0.453,0.161,-0.435,0.04,-1.145,-2.830168905,826,23865,59531.7,372585.86,32482.79,5557.8,8500,0,0,0,0,,,,,,,0.555,C,cand,,S,299242020,29924,S8NM00184,C00329896,N00006561,,,100,,,,,
fd2020,2020,2020,comm151265,,climate cabinet pac,climate cabinet pac,,,,,,328,CA,federal:committee,,,,,-1.039,-0.893,,,,,,,,,26,583,19035,16616.25,13000,1035,0,0,0,0,0,,,,,,,,,comm,,N,C007351832020,C00735183,C00735183,C00735183,,,,1,,,,,
fd2020,2020,2020,comm154654,,kat pac,kat pac,,,,,,328,GA,federal:committee,,,,,1.261,1.444,,,,,,,,,3,66,34226.9,11500,5000,0,10000,0,0,0,0,,,,,,,,,comm,,N,C007565512020,C00756551,C00756551,C00756551,,,,1,,,,,
fd2020,2020,2020,comm154659,,worker power pac,worker power pac,,,,,,328,AZ,federal:committee,,,,,-1.073,-1.021,,,,,,,,,179,1747,7541111.96,6220827.63,257134.49,11008.51,6522968.96,0,0,2544575.73,0,,,,,,,,,comm,,O,C007565692020,C00756569,C00756569,C00756569,,,,1,,,,,
fd2020,2020,2020,comm154663,,daga individual pac,daga individual pac,,,,,,328,DC,federal:committee,,,,,-0.931,-0.758,,,,,,,,,10,27,646794.58,635623.53,347229.82,25,284539.76,0,0,0,0,,,,,,,,,comm,,O,C007565932020,C00756593,C00756593,C00756593,,,,1,,,,,
fd2020,2020,2020,comm151256,,e pluribus unum pac,pluribus,,,e,,,328,CA,federal:committee,,,,,-1.264,-1.229,,,,,,,,,23,26,44565,41029.6,43885,680,0,0,0,26500,0,,,,,,,,,comm,,O,C007351002020,C00735100,C00735100,C00735100,,,,1,,,,,
fd2020,2020,2020,comm151245,,growing georgia,growing georgia,,,,,,328,GA,federal:committee,,,,,1.2,1.23,,,,,,,,,27,28,153927.5,17896.39,48800,0,50000,0,0,0,0,,,,,,,,,comm,,N,C007348222020,C00734822,C00734822,C00734822,,,,1,,,,,
fd2020,2020,2020,comm151240,,patriot defenders of america,patriot defenders of america,,,,,,328,NY,federal:committee,,,,,-0.125,-0.125,,,,,,,,,2,2,248.56,224.28,74.28,174.28,0,0,0,224.28,0,,,,,,,,,comm,,O,C007347232020,C00734723,C00734723,C00734723,,,,1,,,,,
fd2020,2020,2020,comm154449,,moore county republican mens club   federal pac,moore county republican mens club  federal pac,,,,,,328,NC,federal:committee,,,,,1.387,1.3,,,,,,,,,8,38,12220,9824.9,11000,220,1000,0,0,0,0,,,,,,,,,comm,,N,C007565282020,C00756528,C00756528,C00756528,,,,1,,,,,
fd2020,2020,2020,comm151236,,constitution party 2020 convention committee,constitution party 2020 convention committee,,,,,,328,PA,federal:committee,,,,,1.603,1.603,,,,,,,,,6,6,15900,15900,0,14900,0,0,0,0,0,,,,,,,,,comm,,X,C007346812020,C00734681,C00734681,C00734681,,,,8,,,,,
fd2020,2020,2020,comm151230,,pennsylvania victory network,pennsylvania victory network,,,,,,328,PA,federal:committee,,,,,1.337,1.337,,,,,,,,,5,5,10235,8551.87,8800,1435,0,0,0,5783.17,0,,,,,,,,,comm,,O,C007346082020,C00734608,C00734608,C00734608,,,,1,,,,,
fd2020,2020,2020,comm151231,,red white and definitely blue,red white and definitely blue,,,,,,328,NY,federal:committee,,,,,-1.227,-1.159,,,,,,,,,2,4,27600,18587.19,27500,100,0,0,0,8509.08,0,,,,,,,,,comm,,O,C007346162020,C00734616,C00734616,C00734616,,,,1,,,,,
fd2020,2020,2020,comm151232,,citizens for a united new mexico,citizens for a united new mexico,,,,,,328,NM,federal:committee,,,,,1.371,1.371,,,,,,,,,17,17,340050,340050,240000,50,100000,0,0,268000,0,,,,,,,,,comm,,O,C007346242020,C00734624,C00734624,C00734624,,,,1,,,,,
fd2020,2020,2020,cand1577,29085809769,"alexander, lamar",alexander,lamar,lamar,,,,200,TN,federal:senate,TNS20,2020_TN_S,I,M,0.958,1.119,1.137,0.739,0.324,-0.176,0.322,-0.086,0.87,2.042075381,27,24562,5094.97,267275.75,5000,0,0,0,0,0,0,,,,,,,0.382,C,cand,,S,403042020,40304,S2TN00058,C00383745,N00009888,,,200,,,,,
fd2020,2020,2020,cand1594,100236885,"shaheen, jeanne",shaheen,jeanne,jeanne,,,,100,NH,federal:senate,NHS20,2020_NH_S,I,F,-0.905,-0.956,-1.136,-0.779,-0.232,-0.123,-0.216,-0.036,-1.813,-2.474195298,57096,107934,18172382.69,17521348.95,10371412.41,4865407.29,2070615.04,0,0,265721.65,50317.75,0.938,W,56.64,W,,,0.537,C,cand,,S,409062020,40906,S0NH00219,C00457325,N00024790,,,100,,,,,
fd2020,2020,2020,comm151219,,"casha for congress, inc.",casha for congress,inc.,inc.,,,,200,NJ,federal:committee,,,,F,1.106,1.106,,,,,,,,,2,2,150275,150275,250,25,0,0,0,0,0,,,,,,,,,comm,,H,C007343012020,C00734301,C00734301,C00734301,,,,200,,,,,
fd2020,2020,2020,comm151223,,veterans against trump,veterans against trump,,,,,,328,VA,federal:committee,,,,,-0.998,-0.991,,,,,,,,,26,37,0,0,0,0,0,0,0,0,0,,,,,,,,,comm,,V,C007344832020,C00734483,C00734483,C00734483,,,,1,,,,,
fd2020,2020,2020,comm151207,,asco association political action committee (asco association pac),asco association political action committee (asco association pac),,,,,,328,VA,federal:committee,,,,,-0.587,-0.553,,,,,,,,,40,187,40635,11556,37916,2719,0,0,0,0,0,,,,,,,,,comm,M,N,C007340122020,C00734012,C00734012,C00734012,,,,1,,,,,
fd2020,2020,2020,comm151208,,"rights & democracy project, inc action fund",rights & democracy project,inc action fund,inc,action fund,,,328,VT,federal:committee,,,,,-1.383,-1.383,,,,,,,,,2,2,3300,2646.51,3300,0,0,0,0,0,0,,,,,,,,,comm,,N,C007340462020,C00734046,C00734046,C00734046,,,,1,,,,,
fd2020,2020,2020,comm151204,,political action committe for model aviation inc,political action committe for model aviation inc,,,,,,328,IN,federal:committee,,,,,0.788,0.877,,,,,,,,,8,10,13848,11421.48,6100,7748,0,0,0,0,0,,,,,,,,,comm,,N,C007339562020,C00733956,C00733956,C00733956,,,,1,,,,,
fd2020,2020,2020,comm151205,,christians for the president,christians for the president,,,,,,328,NJ,federal:committee,,,,,1.421,1.421,,,,,,,,,21,21,55328.74,46781.08,47400,7228.74,0,0,0,13578.4,0,,,,,,,,,comm,,O,C007339722020,C00733972,C00733972,C00733972,,,,1,,,,,
fd2020,2020,2020,comm151197,,forward california,forward california,,,,,,328,CA,federal:committee,,,,,-1.083,-1.083,,,,,,,,,5,5,3001250,2980702.87,3001250,0,0,0,0,2723043,0,,,,,,,,,comm,,O,C007337662020,C00733766,C00733766,C00733766,,,,1,,,,,
fd2020,2020,2020,comm151203,,michigan peoples choice,michigan peoples choice,,,,,,328,MN,federal:committee,,,,,-1.481,,,,,,,,,,2,4,395100,72544.4,0,100,395000,0,0,72544.4,0,,,,,,,,,comm,,N,C007339152020,C00733915,C00733915,C00733915,,,,1,,,,,
fd2020,2020,2020,cand1026,5E+15,"speier, jackie",speier,jackie,jackie,,,,100,CA,federal:house,CA14,2020_CA_14,I,F,-0.867,-0.98,,-1.16,-0.381,-0.41,-0.316,-0.227,-1.151,-2.833289083,572,7298,944087.15,920752.1,627621.16,31338.18,269418.74,0,0,0,0,0.7733,W,79.29,W,,,0.791,C,cand,,H,207622020,20762,H8CA12171,C00443705,N00029649,,,100,,,,,
fd2020,2020,2020,comm154434,,black alliance for just immigration political action committee,black alliance for just immigration political action committee,,,,,,328,CA,federal:committee,,,,,-0.324,-0.324,,,,,,,,,2,2,2903.02,1608.22,1348.3,0,0,0,0,0,0,,,,,,,,,comm,,N,C007564452020,C00756445,C00756445,C00756445,,,,1,,,,,
fd2020,2020,2020,cand1503,5E+15,"lee, barbara",lee,barbara,barbara,,,,100,CA,federal:house,CA13,2020_CA_13,I,F,-1.065,-1.081,-0.829,-1.627,-0.676,-0.582,-0.545,-0.828,-1.36,-4.09978694,6670,39704,1888202.33,1810132.05,957362.72,388841.53,481349,0,0,0,0,0.9255,W,90.37,W,,,0.908,C,cand,,H,297782020,29778,H8CA09060,C00331769,N00008046,,,100,,,,,
fd2020,2020,2020,comm154432,,republican women of california san joaquin county restore california together,republican women of california san joaquin county restore california together,,,,,,328,CA,federal:committee,,,,,1.225,1.225,,,,,,,,,14,14,17125,16814.3,16000,925,200,0,0,0,0,,,,,,,,,comm,M,N,C007564292020,C00756429,C00756429,C00756429,,,,1,,,,,
fd2020,2020,2020,comm151191,,hodlpac,hodlpac,,,,,,328,DC,federal:committee,,,,,-0.359,-0.043,,,,,,,,,13,54,28916,28713.18,28250,666,0,0,0,0,0,,,,,,,,,comm,,V,C007336912020,C00733691,C00733691,C00733691,,,,1,,,,,
fd2020,2020,2020,cand760,5E+15,"pelosi, nancy",pelosi,nancy,nancy,,,,100,CA,federal:house,CA12,2020_CA_12,I,F,-0.959,-0.968,-0.68,-1.316,-0.49,-0.181,-0.399,0.23,-0.671,-3.037605122,246627,512817,27976365.38,22681809.86,8841636.2,15471503.29,1874066.13,80.95,0,0,40000,0.7403,W,77.63,W,,,0.879,C,cand,,H,154482020,15448,H8CA05035,C00213512,N00007360,,,100,,,,,
fd2020,2020,2020,cand134698,3108076013,"mcclintock, thomas",mcclintock,thomas,thomas,,,,200,CA,federal:house,CA04,2020_CA_4,I,M,1.26,1.319,1.254,1.465,0.672,-0.368,0.645,-0.386,1.777,3.791195062,2023,19416,2076411.14,2130296.45,1135326.19,518047.29,258985.09,3750,0,0,111750,0.5074,W,55.95,W,,,0.45,C,cand,,H,209032020,20903,H8CA04152,C00446815,N00006863,,,200,,,,,
fd2020,2020,2020,comm151188,,ourvote usa,ourvote usa,,,,,,328,NY,federal:committee,,,,,-1.038,-1.037,,,,,,,,,72,86,20142,11053.78,14936,5206,0,0,0,0,0,,,,,,,,,comm,,N,C007335762020,C00733576,C00733576,C00733576,,,,1,,,,,
fd2020,2020,2020,cand69006945,111150651,"perlmutter, edwin g",perlmutter,edwin g,edwin,g,,,100,CO,federal:house,CO07,2020_CO_7,I,M,-0.786,-0.848,-0.712,-0.851,-0.282,0.072,-0.301,-0.033,-0.854,-2.254342053,1953,13103,1638227.33,1345446.88,452426.69,116810.4,1066800,0,0,0,0,1,W,59.12,W,,,0.618,C,cand,,H,207052020,20705,H6CO07023,C00410639,N00027510,,,100,,,,,
fd2020,2020,2020,comm154431,,peoria pac llc,peoria pac llc,,,,,,328,IL,federal:committee,,,,,-1.354,-1.315,,,,,,,,,20,83,16814,7544.25,16204,610,0,0,0,0,0,,,,,,,,,comm,,N,C007564032020,C00756403,C00756403,C00756403,,,,1,,,,,
fd2020,2020,2020,cand1433,3757317584,"sherman, brad",sherman,brad,brad,,,,100,CA,federal:house,CA30,2020_CA_30,I,M,-0.511,-0.544,-0.658,-1.069,-0.343,-0.136,-0.454,0.067,-1.063,-2.276013978,737,6831,1514134.26,1112586.37,494848.18,12705.28,697049,0,0,0,0,0.5808,W,69.48,W,,,0.7,C,cand,,H,297072020,29707,H6CA24113,C00308742,N00006897,,,100,,,,,
fd2020,2020,2020,comm154429,,mark ridley thomas for supervisor 2016,mark ridley thomas for supervisor 2016,,,,,,328,CA,federal:committee,,,,,-0.435,-0.564,,,,,,,,,23,31,8960,8960,8600,360,0,0,0,0,0,,,,,,,,,comm,,N,C007563612020,C00756361,C00756361,C00756361,,,,1,,,,,
fd2020,2020,2020,cand121877,5E+15,"matsui, doris",matsui,doris,doris,,,,100,CA,federal:house,CA06,2020_CA_6,I,F,-0.637,-0.594,-0.802,-1.248,-0.433,-0.141,,,,-2.670864715,610,4540,1023901.06,1077824.78,268240,6570.41,748750,250,0,0,0,0.7019,W,73.34,W,,,0.721,C,cand,,H,146492020,20538,H6CA05195,C00409219,N00027459,,,100,,,,,
fd2020,2020,2020,comm154428,,central valley lincoln club,central valley lincoln club,,,,,,328,CA,federal:committee,,,,,1.506,1.506,,,,,,,,,6,6,3000,1803.94,3000,0,0,0,0,0,0,,,,,,,,,comm,,N,C007563532020,C00756353,C00756353,C00756353,,,,1,,,,,
fd2020,2020,2020,cand210,3977045523,"young, donald e",young,donald e,donald,e,,,200,AK,federal:house,AK01,2020_AK_1,I,M,0.615,0.921,1.029,0.527,0.283,0.022,0.336,0.085,0.708,1.241937444,1792,9363,1950289.86,1817836.79,793322.8,170093.24,839094.63,500,0,4431.45,1757849.52,0.7613,W,54.4,W,,,0.447,C,cand,,H,140662020,14066,H6AK00045,C00012229,N00007999,,,200,,,,,
fd2020,2020,2020,comm151180,,americans 4 security pac,americans 4 security pac,,,,,,328,WI,federal:committee,,,,,0.831,,,,,,,,,,3,60,356030.45,354543.4,156030.45,0,200000,0,0,328040.9,0,,,,,,,,,comm,,O,C007333522020,C00733352,C00733352,C00733352,,,,1,,,,,
fd2020,2020,2020,comm151181,,south florida residents first,south florida residents first,,,,,,328,FL,federal:committee,,,,,0.337,0.499,,,,,,,,,61,76,963190.81,923815.85,963060.81,130,0,0,0,656142.94,0,,,,,,,,,comm,,O,C007334022020,C00733402,C00733402,C00733402,,,,1,,,,,
fd2020,2020,2020,cand1195,5E+15,"waters, maxine",waters,maxine,maxine,,,,100,CA,federal:house,CA43,2020_CA_43,I,F,-0.775,-0.8,-0.78,-1.58,-0.656,-0.095,-0.589,0.367,-1.17,-3.455656604,1916,7005,2126589.58,2186540.55,606139.75,14991.39,914191.44,0,0,31280.97,23692.18,0.7813,W,71.68,W,,,0.786,C,cand,,H,291062020,29106,H4CA23011,C00167585,N00006690,,,100,,,,,
fd2020,2020,2020,comm151179,,"michele nix committee, inc  2",michele nix committee,inc 2,inc,2,,,200,NC,federal:committee,,,,,1.352,1.352,,,,,,,,,25,25,29626.8,29626.8,18200,5426.8,4000,0,0,0,0,,,,,,,,,comm,,H,C007332202020,C00733220,C00733220,C00733220,,,,200,,,,,
fd2020,2020,2020,cand924,3298167063,"costa, jim",costa,jim,jim,,,,100,CA,federal:house,CA16,2020_CA_16,I,M,0.014,-0.109,-0.621,-0.655,-0.198,0.449,-0.373,0.757,-0.053,-1.453672182,1062,5917,2146774.73,1846494.42,899680.71,7305.3,1233453.47,0,0,54452.5,0,0.3754,W,59.38,W,,,0.602,C,cand,,H,205012020,20501,H4CA20082,C00391029,N00026341,,,100,,,,,
fd2020,2020,2020,comm154426,,marvin lucas superpac,marvin lucas superpac,,,,,,328,CT,federal:committee,,,,,-1.246,-1.414,,,,,,,,,1,48,3326,3256,1226,0,0,0,0,0,0,,,,,,,,,comm,,O,C007563042020,C00756304,C00756304,C00756304,,,,1,,,,,
fd2020,2020,2020,cand1276,3816413346,"hastings, alcee l",hastings,alcee l,alcee,l,,,100,FL,federal:house,FL20,2020_FL_20,I,M,-0.322,-0.426,-0.564,-1.426,-0.564,0.157,-0.54,0.212,-0.726,-2.51096033,382,3737,610001.64,545668.06,218051.26,3908.83,351189.05,35500,0,6743.51,0,0.6928,W,78.68,W,,,0.778,C,cand,,H,293372020,29337,H2FL23021,C00269837,N00002884,,,100,,,,,
fd2020,2020,2020,cand876,5E+15,"sanchez, linda",sanchez,linda,linda,,,,100,CA,federal:house,CA38,2020_CA_38,I,F,-0.664,-0.701,-0.725,-1.307,-0.508,-0.131,-0.523,-0.037,-1.158,-3.009452144,921,5904,1263616.56,1157773.49,189492.62,22024.57,1031021.16,0,0,0,0,0.777,W,74.34,W,,,0.67,C,cand,,H,203102020,20310,H2CA39078,C00384057,N00024870,,,100,,,,,
fd2020,2020,2020,cand842,5E+15,"mccollum, betty",mccollum,betty,betty,,,,100,MN,federal:house,MN04,2020_MN_4,I,F,-0.847,-0.891,-0.904,-1.22,-0.419,-0.185,-0.458,-0.078,-1.2,-2.744866985,1280,6608,1178717.48,1001041.41,514850,71173.32,591829.66,0,0,500,0,0.8403,W,63.17,W,,,0.689,C,cand,,H,201222020,20122,H0MN04049,C00354688,N00012942,,,100,,,,,
fd2020,2020,2020,comm151174,,aoc pac,aoc pac,,,,,,328,CO,federal:committee,,,,,-1.095,-1.092,,,,,,,,,259,648,0,0,0,0,0,0,0,0,0,,,,,,,,,comm,,O,C007330892020,C00733089,C00733089,C00733089,,,,1,,,,,
fd2020,2020,2020,comm151175,,onetoughsheriff,onetoughsheriff,,,,,,328,VA,federal:committee,,,,,1.611,1.611,,,,,,,,,5,5,160085,160085,160000,85,0,0,0,154442.68,0,,,,,,,,,comm,,O,C007330972020,C00733097,C00733097,C00733097,,,,1,,,,,
fd2020,2020,2020,cand1198,5E+15,"delauro, rosa l",delauro,rosa l,rosa,l,,,100,CT,federal:house,CT03,2020_CT_3,I,F,-0.781,-0.867,-0.562,-1.197,-0.414,-0.107,-0.378,-0.042,-0.949,-2.634458612,2432,9509,1956686.38,1813321.99,1004114.24,130673.84,774300.01,0,0,75000,0,0.001,W,56.13,W,,,0.607,C,cand,,H,291092020,29109,H0CT03072,C00238865,N00000615,,,100,,,,,
fd2020,2020,2020,cand223228,4623033998,"schiff, adam",schiff,adam,adam,,,,100,CA,federal:house,CA28,2020_CA_28,I,M,-0.972,-0.992,-0.887,-1.055,-0.352,-0.12,-0.427,-0.005,-0.797,-2.797692757,162071,513637,19598362.66,10404171.36,6153196.31,11427346.52,509394,0,0,0,0,0.5957,W,72.66,W,,,0.723,C,cand,,H,201042020,20104,H0CA27085,C00343871,N00009585,,,100,,,,,
fd2020,2020,2020,cand1085,5302097900,"garamendi, john",garamendi,john,john,,,,100,CA,federal:house,CA03,2020_CA_3,I,M,-0.604,-0.515,-0.732,-1.019,-0.313,-0.095,-0.303,-0.032,,-2.365944671,605,8947,1103806.22,717060.34,411195.84,31566.32,618324,0,0,0,0,0.592,W,54.67,W,,,0.562,C,cand,,H,209582020,20958,H0CA10149,C00462697,N00030856,,,100,,,,,
fd2020,2020,2020,comm151166,,langworthy for congress,langworthy for congress,,,,,,200,MI,federal:committee,,,,,1.267,1.267,,,,,,,,,20,27,14559.18,15217.38,5351.01,3663.17,0,0,0,0,0,,,,,,,,,comm,,H,C007327842020,C00732784,C00732784,C00732784,,,,200,,,,,
fd2020,2020,2020,comm151168,,patriot action fund,patriot action fund,,,,,,328,MA,federal:committee,,,,,1.399,1.399,,,,,,,,,5,5,87200,73010.79,87200,0,0,0,0,71619.79,0,,,,,,,,,comm,,O,C007329172020,C00732917,C00732917,C00732917,,,,1,,,,,
fd2020,2020,2020,comm151161,,college democrats at indiana university,college democrats at indiana university,,,,,,100,IN,federal:committee,,,,,-0.989,-0.989,,,,,,,,,10,133,5,0,0,5,0,0,0,0,0,,,,,,,,,comm,,X,C007326022020,C00732602,C00732602,C00732602,,,,100,,,,,
fd2020,2020,2020,comm151163,,managed care with heart co.,managed care with heart co.,,,,,,328,OH,federal:committee,,,,,0.467,0.494,,,,,,,,,137,258,157664.56,150303.29,121220.62,31443.94,5000,0,0,0,0,,,,,,,,,comm,,N,C007326442020,C00732644,C00732644,C00732644,,,,1,,,,,
fd2020,2020,2020,comm151165,,magasota,magasota,,,,,,328,MN,federal:committee,,,,,1.632,1.626,,,,,,,,,19,19,16196.4,18093.96,7068,9128.4,0,0,0,0,0,,,,,,,,,comm,,O,C007326772020,C00732677,C00732677,C00732677,,,,1,,,,,
fd2020,2020,2020,comm154405,,jewschoose4moreyears,jewschoose4moreyears,,,,,,328,NY,federal:committee,,,,,0.589,0.612,,,,,,,,,22,22,202778.28,251165.47,198219.28,4559,0,0,0,246396.81,0,,,,,,,,,comm,,O,C007562542020,C00756254,C00756254,C00756254,,,,1,,,,,
fd2020,2020,2020,cand1638,3822471027,"enzi, michael b",enzi,michael b,michael,b,,,200,WY,federal:senate,WYS20,2020_WY_S,I,M,0.962,1.241,1.123,1.133,0.545,0.199,0.587,0.414,0.992,2.814665965,141,4666,141784.99,369883.72,16600,25,117600,0,0,0,0,,,,,,,0.276,C,cand,,S,497062020,49706,S6WY00126,C00317503,N00006249,,,200,,,,,
fd2020,2020,2020,cand1597,29045798641,"warner, mark robert",warner,mark robert,mark,robert,,,100,VA,federal:senate,VAS20,2020_VA_S,I,M,-0.58,-0.684,-0.724,-0.646,-0.208,-0.046,-0.222,-0.019,,-1.815136896,20713,56079,13227445.93,15905872.08,6662594.41,1498431.76,2500949,0,0,1000,105750,1,W,55.99,W,,,0.551,C,cand,,S,409092020,40909,S6VA00093,C00438713,N00002097,,,100,,,,,
fd2020,2020,2020,comm154121,,hindus of georgia pac,hindus of georgia pac,,,,,,328,GA,federal:committee,,,,,0.207,0.11,,,,,,,,,33,95,36268,26109.78,35815,453,0,0,0,0,0,,,,,,,,,comm,,N,C007562052020,C00756205,C00756205,C00756205,,,,1,,,,,
fd2020,2020,2020,comm151146,,los angeles county young democrats federal pac,los angeles county young democrats federal pac,,,,,,328,CA,federal:committee,,,,,-1.063,-1.063,,,,,,,,,15,17,11200,11200,6250,4450,500,0,0,0,0,,,,,,,,,comm,,N,C007322972020,C00732297,C00732297,C00732297,,,,1,,,,,
fd2020,2020,2020,cand1230,2476758981,"reed, john f",reed,john f,john,f,,,100,RI,federal:senate,RIS20,2020_RI_S,I,M,-0.582,-0.643,-0.716,-1.037,-0.364,-0.169,-0.313,-0.076,-0.547,-2.346972738,2168,10630,2964445.84,2494636.39,1301832.27,37914.15,1482437,0,0,0,0,1,W,66.48,W,,,0.606,C,cand,,S,291422020,29142,S6RI00163,C00238907,N00000362,,,100,,,,,
fd2020,2020,2020,comm151137,,save america fund,save america fund,,,,,,328,RI,federal:committee,,,,,-0.818,-0.823,,,,,,,,,57173,57494,4541972.52,4533564.27,1912682.15,2629289.53,0,0,0,3019797.09,0,,,,,,,,,comm,,O,C007321722020,C00732172,C00732172,C00732172,,,,1,,,,,
fd2020,2020,2020,comm151138,,middle class fighting to restore arizona s unity and decency,middle class fighting to restore arizona s unity and decency,,,,,,328,CA,federal:committee,,,,,-0.752,-0.752,,,,,,,,,3,3,92225.84,92225.84,10414.34,25,81786.5,0,0,69186.14,0,,,,,,,,,comm,,O,C007321802020,C00732180,C00732180,C00732180,,,,1,,,,,
fd2020,2020,2020,comm151142,,ed hanes for north carolina,ed hanes for north carolina,,,,,,100,NC,federal:committee,,,,,-0.517,-0.517,,,,,,,,,55,55,31662.42,28941.31,24088.28,5074.14,2500,0,0,0,0,,,,,,,,,comm,,H,C007322552020,C00732255,C00732255,C00732255,,,,100,,,,,
fd2020,2020,2020,comm151131,,bryan fletcher for congress,bryan fletcher for congress,,,,,,100,CA,federal:committee,,,,,-1.089,-1.089,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,,,,,,,,,comm,,H,C007320242020,C00732024,C00732024,C00732024,,,,100,,,,,
fd2020,2020,2020,cand193805,5E+15,"capito, shelley moore",capito,shelley moore,shelley,moore,,,200,WV,federal:senate,WVS20,2020_WV_S,I,F,0.87,0.932,1.25,0.625,0.282,0.144,0.326,0.177,0.854,1.866370056,3122,12848,4945799.43,3165676.34,2076586.25,358332.52,2116500,800,0,0,0,0.8334,W,70.28,W,,,0.302,C,cand,,S,S4WV001592020,20146,S4WV00159,C00539825,N00009771,,,200,,,,,
fd2020,2020,2020,comm151112,,combat anti semitism everywhere political action committee (casepac),combat anti semitism everywhere political action committee (casepac),,,,,,328,NY,federal:committee,,,,,0.746,0.875,,,,,,,,,16,29,36239.66,34648.42,34551.29,1513.37,0,0,0,0,0,,,,,,,,,comm,,N,C007314892020,C00731489,C00731489,C00731489,,,,1,,,,,
fd2020,2020,2020,cand132239,2576824921,"booker, cory a",booker,cory a,cory,a,,,100,NJ,federal:senate,NJS20,2020_NJ_S,I,M,-0.894,-0.884,-0.696,-1.323,-0.556,-0.291,,,,-3.471566637,45173,142399,8290750.95,6539134.14,3434645.2,1883056.22,667416.1,0,0,0,0,0.8759,W,57.23,W,,,0.58,C,cand,,S,S4NJ001852020,41308,S4NJ00185,C00540500,N00035267,,,100,,,,,
fd2020,2020,2020,cand162066,32558862604,"sasse, benjamin e",sasse,benjamin e,benjamin,e,,,200,NE,federal:senate,NES20,2020_NE_S,I,M,0.966,0.9,0.377,1.531,0.669,-0.25,,,,3.074772997,2958,6361,4530024.67,3757823.15,1994343.37,410855.28,1575850,0,0,212,0,0.7521,W,62.74,W,,,0.402,C,cand,,S,S4NE000902020,41503,S4NE00090,C00547976,N00035544,,,200,,,,,
