senator_1,senator_2,wins_senator_1,wins_senator_2,n_repeats
Gary Peters,Martha Mcsally,2.0,0.0,2
Gary Peters,Jacky Rosen,1.0,1.0,2
Gary Peters,John F Reed,1.0,1.0,2
Gary Peters,Bernard Sanders,2.0,0.0,2
Gary Peters,Michael Crapo,2.0,0.0,2
Gary Peters,Robert Menendez,2.0,0.0,2
Gary Peters,Rob Portman,0.0,2.0,2
Gary Peters,Sherrod Brown,2.0,0.0,2
Gary Peters,Roger F Wicker,2.0,0.0,2
Gary Peters,Richard M Burr,0.0,2.0,2
Gary Peters,Lindsey O Graham,2.0,0.0,2
Gary Peters,Jerry Moran,0.0,2.0,2
Gary Peters,Debbie Stabenow,2.0,0.0,2
Gary Peters,Roy Blunt,0.0,2.0,2
Gary Peters,John Thune,0.0,2.0,2
Gary Peters,John Hardy Isakson,2.0,0.0,2
Gary Peters,Tom Udall,0.0,2.0,2
Gary Peters,Patrick Joseph Toomey,0.0,2.0,2
Gary Peters,Tammy Baldwin,2.0,0.0,2
Gary Peters,Maria Cantwell,2.0,0.0,2
Gary Peters,Lisa Murkowski,2.0,0.0,2
Gary Peters,Lamar Alexander,2.0,0.0,2
Gary Peters,John Cornyn,0.0,2.0,2
Gary Peters,Amy Klobuchar,2.0,0.0,2
Gary Peters,Jon Tester,1.0,1.0,2
Gary Peters,Robert P Jr Casey,1.0,1.0,2
Gary Peters,Sheldon II Whitehouse,2.0,0.0,2
Gary Peters,John A Barrasso,2.0,0.0,2
Gary Peters,James E Risch,2.0,0.0,2
Gary Peters,Jeanne Shaheen,2.0,0.0,2
Gary Peters,Jeffrey Alan Merkley,2.0,0.0,2
Gary Peters,Mark Robert Warner,2.0,0.0,2
Gary Peters,Michael F Bennet,2.0,0.0,2
Gary Peters,Joe Manchin III,2.0,0.0,2
Gary Peters,Christopher A Coons,0.0,2.0,2
Gary Peters,Richard Blumenthal,0.0,2.0,2
Gary Peters,Marco Rubio,1.0,1.0,2
Gary Peters,Rand Paul,0.0,2.0,2
Gary Peters,John Hoeven,1.0,1.0,2
Gary Peters,Mike Lee,0.0,2.0,2
Gary Peters,Ronald Harold Johnson,0.0,2.0,2
Gary Peters,Brian Schatz,2.0,0.0,2
Gary Peters,Angus Stanley Jr King,0.0,2.0,2
Gary Peters,Elizabeth Warren,2.0,0.0,2
Gary Peters,Debra S Fischer,2.0,0.0,2
Gary Peters,Rafael Edward Ted Cruz,2.0,0.0,2
Gary Peters,Timothy Michael Kaine,0.0,2.0,2
Gary Peters,Cory A Booker,2.0,0.0,2
Gary Peters,Dan Sullivan,2.0,0.0,2
Gary Peters,David Perdue,0.0,2.0,2
Gary Peters,Joni K Ernst,0.0,2.0,2
Gary Peters,Benjamin E Sasse,2.0,0.0,2
Gary Peters,Thom R Tillis,1.0,1.0,2
Gary Peters,Mike Rounds,1.0,1.0,2
Gary Peters,Catherine Cortez Masto,0.0,2.0,2
Gary Peters,Kamala D Harris,2.0,0.0,2
Gary Peters,John Neely Kennedy,0.0,2.0,2
Gary Peters,Doug Jones,0.0,2.0,2
Gary Peters,Tina Flint Smith,0.0,2.0,2
Gary Peters,Cindy Hyde Smith,2.0,0.0,2
Gary Peters,Mike Braun,0.0,2.0,2
Gary Peters,Joshua David Hawley,0.0,2.0,2
Gary Peters,Mitt Willard Romney,1.0,1.0,2
Gary Peters,Rick Scott,0.0,2.0,2
Gary Peters,Kelly Loeffler,0.0,2.0,2
Gary Peters,Mark Kelly,1.0,1.0,2
Gary Peters,Dianne Feinstein,2.0,0.0,2
Gary Peters,Patty Murray,2.0,0.0,2
Gary Peters,Susan M Collins,2.0,0.0,2
Gary Peters,Michael B Enzi,2.0,0.0,2
Gary Peters,Richard C Shelby,0.0,2.0,2
Martin Trevor Heinrich,Cory Gardner,0.0,2.0,2
Martin Trevor Heinrich,Todd Christopher Young,1.0,1.0,2
Martin Trevor Heinrich,James Paul Lankford,0.0,2.0,2
Martin Trevor Heinrich,Timothy E Scott,0.0,2.0,2
Martin Trevor Heinrich,Kyrsten Sinema,2.0,0.0,2
Martin Trevor Heinrich,Thomas Cotton,0.0,2.0,2
Martin Trevor Heinrich,L Tammy Duckworth,1.0,1.0,2
Martin Trevor Heinrich,Steven Daines,0.0,2.0,2
Martin Trevor Heinrich,Kevin Cramer,0.0,2.0,2
Martin Trevor Heinrich,Martha Mcsally,0.0,2.0,2
Martin Trevor Heinrich,Jacky Rosen,0.0,2.0,2
Martin Trevor Heinrich,John F Reed,0.0,2.0,2
Martin Trevor Heinrich,Bernard Sanders,0.0,2.0,2
Martin Trevor Heinrich,Michael Crapo,0.0,2.0,2
Martin Trevor Heinrich,Robert Menendez,0.0,2.0,2
Martin Trevor Heinrich,Rob Portman,0.0,2.0,2
Martin Trevor Heinrich,Sherrod Brown,2.0,0.0,2
Martin Trevor Heinrich,Roger F Wicker,0.0,2.0,2
Martin Trevor Heinrich,Richard M Burr,0.0,2.0,2
Martin Trevor Heinrich,Lindsey O Graham,0.0,2.0,2
Martin Trevor Heinrich,Jerry Moran,0.0,2.0,2
Martin Trevor Heinrich,Debbie Stabenow,1.0,1.0,2
Martin Trevor Heinrich,Roy Blunt,0.0,2.0,2
Martin Trevor Heinrich,John Thune,0.0,2.0,2
Martin Trevor Heinrich,John Hardy Isakson,0.0,2.0,2
Martin Trevor Heinrich,Tom Udall,0.0,2.0,2
Martin Trevor Heinrich,Patrick Joseph Toomey,0.0,2.0,2
Martin Trevor Heinrich,Tammy Baldwin,2.0,0.0,2
Martin Trevor Heinrich,Maria Cantwell,0.0,2.0,2
Martin Trevor Heinrich,Lisa Murkowski,0.0,2.0,2
Martin Trevor Heinrich,Lamar Alexander,0.0,2.0,2
Martin Trevor Heinrich,John Cornyn,0.0,2.0,2
Martin Trevor Heinrich,Amy Klobuchar,0.0,2.0,2
Martin Trevor Heinrich,Jon Tester,0.0,2.0,2
Martin Trevor Heinrich,Robert P Jr Casey,0.0,2.0,2
Martin Trevor Heinrich,Sheldon II Whitehouse,0.0,2.0,2
Martin Trevor Heinrich,John A Barrasso,0.0,2.0,2
Martin Trevor Heinrich,James E Risch,0.0,2.0,2
Martin Trevor Heinrich,Jeanne Shaheen,0.0,2.0,2
Martin Trevor Heinrich,Jeffrey Alan Merkley,2.0,0.0,2
Martin Trevor Heinrich,Mark Robert Warner,0.0,2.0,2
Martin Trevor Heinrich,Michael F Bennet,0.0,2.0,2
Martin Trevor Heinrich,Joe Manchin III,0.0,2.0,2
Martin Trevor Heinrich,Christopher A Coons,0.0,2.0,2
Martin Trevor Heinrich,Richard Blumenthal,0.0,2.0,2
Martin Trevor Heinrich,Marco Rubio,0.0,2.0,2
Martin Trevor Heinrich,Rand Paul,0.0,2.0,2
Martin Trevor Heinrich,John Hoeven,0.0,2.0,2
Martin Trevor Heinrich,Mike Lee,0.0,2.0,2
Martin Trevor Heinrich,Ronald Harold Johnson,0.0,2.0,2
Martin Trevor Heinrich,Brian Schatz,0.0,2.0,2
Martin Trevor Heinrich,Angus Stanley Jr King,0.0,2.0,2
Martin Trevor Heinrich,Elizabeth Warren,2.0,0.0,2
Martin Trevor Heinrich,Debra S Fischer,0.0,2.0,2
Martin Trevor Heinrich,Rafael Edward Ted Cruz,0.0,2.0,2
Martin Trevor Heinrich,Timothy Michael Kaine,0.0,2.0,2
Martin Trevor Heinrich,Cory A Booker,2.0,0.0,2
Martin Trevor Heinrich,Dan Sullivan,0.0,2.0,2
Martin Trevor Heinrich,David Perdue,0.0,2.0,2
Martin Trevor Heinrich,Joni K Ernst,0.0,2.0,2
Martin Trevor Heinrich,Benjamin E Sasse,0.0,2.0,2
Martin Trevor Heinrich,Thom R Tillis,0.0,2.0,2
Martin Trevor Heinrich,Mike Rounds,0.0,2.0,2
Martin Trevor Heinrich,Catherine Cortez Masto,1.0,1.0,2
Martin Trevor Heinrich,Kamala D Harris,0.0,2.0,2
Martin Trevor Heinrich,John Neely Kennedy,0.0,2.0,2
Martin Trevor Heinrich,Doug Jones,0.0,2.0,2
Martin Trevor Heinrich,Tina Flint Smith,0.0,2.0,2
Martin Trevor Heinrich,Cindy Hyde Smith,0.0,2.0,2
Martin Trevor Heinrich,Mike Braun,0.0,2.0,2
Martin Trevor Heinrich,Joshua David Hawley,0.0,2.0,2
Martin Trevor Heinrich,Mitt Willard Romney,0.0,2.0,2
Martin Trevor Heinrich,Rick Scott,0.0,2.0,2
Martin Trevor Heinrich,Kelly Loeffler,0.0,2.0,2
Martin Trevor Heinrich,Mark Kelly,1.0,1.0,2
Martin Trevor Heinrich,Dianne Feinstein,0.0,2.0,2
Martin Trevor Heinrich,Patty Murray,0.0,2.0,2
Martin Trevor Heinrich,Susan M Collins,0.0,2.0,2
Martin Trevor Heinrich,Michael B Enzi,0.0,2.0,2
Martin Trevor Heinrich,Richard C Shelby,0.0,2.0,2
Cory Gardner,Todd Christopher Young,2.0,0.0,2
Cory Gardner,James Paul Lankford,0.0,2.0,2
Cory Gardner,Timothy E Scott,0.0,2.0,2
Cory Gardner,Kyrsten Sinema,2.0,0.0,2
Cory Gardner,Thomas Cotton,0.0,2.0,2
Cory Gardner,L Tammy Duckworth,2.0,0.0,2
Cory Gardner,Steven Daines,0.0,2.0,2
Cory Gardner,Kevin Cramer,1.0,1.0,2
Cory Gardner,Martha Mcsally,2.0,0.0,2
Cory Gardner,Jacky Rosen,0.0,2.0,2
Cory Gardner,John F Reed,0.0,2.0,2
Cory Gardner,Bernard Sanders,2.0,0.0,2
Cory Gardner,Michael Crapo,1.0,1.0,2
Cory Gardner,Robert Menendez,2.0,0.0,2
Cory Gardner,Rob Portman,2.0,0.0,2
Cory Gardner,Sherrod Brown,2.0,0.0,2
Cory Gardner,Roger F Wicker,1.0,1.0,2
Cory Gardner,Richard M Burr,2.0,0.0,2
Cory Gardner,Lindsey O Graham,0.0,2.0,2
Cory Gardner,Jerry Moran,1.0,1.0,2
Cory Gardner,Debbie Stabenow,2.0,0.0,2
Cory Gardner,Roy Blunt,1.0,1.0,2
Cory Gardner,John Thune,0.0,2.0,2
Cory Gardner,John Hardy Isakson,1.0,1.0,2
Cory Gardner,Tom Udall,2.0,0.0,2
Cory Gardner,Patrick Joseph Toomey,1.0,1.0,2
Cory Gardner,Tammy Baldwin,2.0,0.0,2
Cory Gardner,Maria Cantwell,2.0,0.0,2
Cory Gardner,Lisa Murkowski,2.0,0.0,2
Cory Gardner,Lamar Alexander,2.0,0.0,2
Cory Gardner,John Cornyn,2.0,0.0,2
Cory Gardner,Amy Klobuchar,2.0,0.0,2
Cory Gardner,Jon Tester,0.0,2.0,2
Cory Gardner,Robert P Jr Casey,2.0,0.0,2
Cory Gardner,Sheldon II Whitehouse,2.0,0.0,2
Cory Gardner,John A Barrasso,0.0,2.0,2
Cory Gardner,James E Risch,0.0,2.0,2
Cory Gardner,Jeanne Shaheen,2.0,0.0,2
Cory Gardner,Jeffrey Alan Merkley,2.0,0.0,2
Cory Gardner,Mark Robert Warner,2.0,0.0,2
Cory Gardner,Michael F Bennet,2.0,0.0,2
Cory Gardner,Joe Manchin III,2.0,0.0,2
Cory Gardner,Christopher A Coons,2.0,0.0,2
Cory Gardner,Richard Blumenthal,2.0,0.0,2
Cory Gardner,Marco Rubio,2.0,0.0,2
Cory Gardner,Rand Paul,0.0,2.0,2
Cory Gardner,John Hoeven,0.0,2.0,2
Cory Gardner,Mike Lee,0.0,2.0,2
Cory Gardner,Ronald Harold Johnson,0.0,2.0,2
Cory Gardner,Brian Schatz,1.0,1.0,2
Cory Gardner,Angus Stanley Jr King,2.0,0.0,2
Cory Gardner,Elizabeth Warren,2.0,0.0,2
Cory Gardner,Debra S Fischer,0.0,2.0,2
Cory Gardner,Rafael Edward Ted Cruz,0.0,2.0,2
Cory Gardner,Timothy Michael Kaine,2.0,0.0,2
Cory Gardner,Cory A Booker,2.0,0.0,2
Cory Gardner,Dan Sullivan,1.0,1.0,2
Cory Gardner,David Perdue,0.0,2.0,2
Cory Gardner,Joni K Ernst,2.0,0.0,2
Cory Gardner,Benjamin E Sasse,0.0,2.0,2
Cory Gardner,Thom R Tillis,2.0,0.0,2
Cory Gardner,Mike Rounds,1.0,1.0,2
Cory Gardner,Catherine Cortez Masto,2.0,0.0,2
Cory Gardner,Kamala D Harris,2.0,0.0,2
Cory Gardner,John Neely Kennedy,1.0,1.0,2
Cory Gardner,Doug Jones,0.0,2.0,2
Cory Gardner,Tina Flint Smith,2.0,0.0,2
Cory Gardner,Cindy Hyde Smith,2.0,0.0,2
Cory Gardner,Mike Braun,2.0,0.0,2
Cory Gardner,Joshua David Hawley,0.0,2.0,2
Cory Gardner,Mitt Willard Romney,2.0,0.0,2
Cory Gardner,Rick Scott,0.0,2.0,2
Cory Gardner,Kelly Loeffler,1.0,1.0,2
Cory Gardner,Mark Kelly,0.0,2.0,2
Cory Gardner,Dianne Feinstein,2.0,0.0,2
Cory Gardner,Patty Murray,1.0,1.0,2
Cory Gardner,Susan M Collins,0.0,2.0,2
Cory Gardner,Michael B Enzi,0.0,2.0,2
Cory Gardner,Richard C Shelby,0.0,2.0,2
Todd Christopher Young,James Paul Lankford,0.0,2.0,2
Todd Christopher Young,Timothy E Scott,1.0,1.0,2
Todd Christopher Young,Kyrsten Sinema,2.0,0.0,2
Todd Christopher Young,Thomas Cotton,2.0,0.0,2
Todd Christopher Young,L Tammy Duckworth,2.0,0.0,2
Todd Christopher Young,Steven Daines,0.0,2.0,2
Todd Christopher Young,Kevin Cramer,0.0,2.0,2
Todd Christopher Young,Martha Mcsally,0.0,2.0,2
Todd Christopher Young,Jacky Rosen,0.0,2.0,2
Todd Christopher Young,John F Reed,2.0,0.0,2
Todd Christopher Young,Bernard Sanders,2.0,0.0,2
Todd Christopher Young,Michael Crapo,1.0,1.0,2
Todd Christopher Young,Robert Menendez,0.0,2.0,2
Todd Christopher Young,Rob Portman,2.0,0.0,2
Todd Christopher Young,Sherrod Brown,0.0,2.0,2
Todd Christopher Young,Roger F Wicker,0.0,2.0,2
Todd Christopher Young,Richard M Burr,0.0,2.0,2
Todd Christopher Young,Lindsey O Graham,0.0,2.0,2
Todd Christopher Young,Jerry Moran,1.0,1.0,2
Todd Christopher Young,Debbie Stabenow,0.0,2.0,2
Todd Christopher Young,Roy Blunt,2.0,0.0,2
Todd Christopher Young,John Thune,1.0,1.0,2
Todd Christopher Young,John Hardy Isakson,2.0,0.0,2
Todd Christopher Young,Tom Udall,2.0,0.0,2
Todd Christopher Young,Patrick Joseph Toomey,1.0,1.0,2
Todd Christopher Young,Tammy Baldwin,2.0,0.0,2
Todd Christopher Young,Maria Cantwell,0.0,2.0,2
Todd Christopher Young,Lisa Murkowski,2.0,0.0,2
Todd Christopher Young,Lamar Alexander,2.0,0.0,2
Todd Christopher Young,John Cornyn,0.0,2.0,2
Todd Christopher Young,Amy Klobuchar,0.0,2.0,2
Todd Christopher Young,Jon Tester,0.0,2.0,2
Todd Christopher Young,Robert P Jr Casey,0.0,2.0,2
Todd Christopher Young,Sheldon II Whitehouse,2.0,0.0,2
Todd Christopher Young,John A Barrasso,2.0,0.0,2
Todd Christopher Young,James E Risch,0.0,2.0,2
Todd Christopher Young,Jeanne Shaheen,0.0,2.0,2
Todd Christopher Young,Jeffrey Alan Merkley,2.0,0.0,2
Todd Christopher Young,Mark Robert Warner,0.0,2.0,2
Todd Christopher Young,Michael F Bennet,2.0,0.0,2
Todd Christopher Young,Joe Manchin III,0.0,2.0,2
Todd Christopher Young,Christopher A Coons,0.0,2.0,2
Todd Christopher Young,Richard Blumenthal,0.0,2.0,2
Todd Christopher Young,Marco Rubio,2.0,0.0,2
Todd Christopher Young,Rand Paul,2.0,0.0,2
Todd Christopher Young,John Hoeven,2.0,0.0,2
Todd Christopher Young,Mike Lee,0.0,2.0,2
Todd Christopher Young,Ronald Harold Johnson,2.0,0.0,2
Todd Christopher Young,Brian Schatz,2.0,0.0,2
Todd Christopher Young,Angus Stanley Jr King,0.0,2.0,2
Todd Christopher Young,Elizabeth Warren,0.0,2.0,2
Todd Christopher Young,Debra S Fischer,2.0,0.0,2
Todd Christopher Young,Rafael Edward Ted Cruz,1.0,1.0,2
Todd Christopher Young,Timothy Michael Kaine,0.0,2.0,2
Todd Christopher Young,Cory A Booker,2.0,0.0,2
Todd Christopher Young,Dan Sullivan,0.0,2.0,2
Todd Christopher Young,David Perdue,0.0,2.0,2
Todd Christopher Young,Joni K Ernst,1.0,1.0,2
Todd Christopher Young,Benjamin E Sasse,2.0,0.0,2
Todd Christopher Young,Thom R Tillis,0.0,2.0,2
Todd Christopher Young,Mike Rounds,1.0,1.0,2
Todd Christopher Young,Catherine Cortez Masto,2.0,0.0,2
Todd Christopher Young,Kamala D Harris,0.0,2.0,2
Todd Christopher Young,John Neely Kennedy,2.0,0.0,2
Todd Christopher Young,Doug Jones,1.0,1.0,2
Todd Christopher Young,Tina Flint Smith,2.0,0.0,2
Todd Christopher Young,Cindy Hyde Smith,1.0,1.0,2
Todd Christopher Young,Mike Braun,2.0,0.0,2
Todd Christopher Young,Joshua David Hawley,0.0,2.0,2
Todd Christopher Young,Mitt Willard Romney,0.0,2.0,2
Todd Christopher Young,Rick Scott,1.0,1.0,2
Todd Christopher Young,Kelly Loeffler,1.0,1.0,2
Todd Christopher Young,Mark Kelly,0.0,2.0,2
Todd Christopher Young,Dianne Feinstein,2.0,0.0,2
Todd Christopher Young,Patty Murray,0.0,2.0,2
Todd Christopher Young,Susan M Collins,0.0,2.0,2
Todd Christopher Young,Michael B Enzi,0.0,2.0,2
Todd Christopher Young,Richard C Shelby,0.0,2.0,2
James Paul Lankford,Timothy E Scott,2.0,0.0,2
James Paul Lankford,Kyrsten Sinema,0.0,2.0,2
James Paul Lankford,Thomas Cotton,0.0,2.0,2
James Paul Lankford,L Tammy Duckworth,0.0,2.0,2
James Paul Lankford,Steven Daines,2.0,0.0,2
James Paul Lankford,Kevin Cramer,2.0,0.0,2
James Paul Lankford,Martha Mcsally,2.0,0.0,2
James Paul Lankford,Jacky Rosen,0.0,2.0,2
James Paul Lankford,John F Reed,0.0,2.0,2
James Paul Lankford,Bernard Sanders,0.0,2.0,2
James Paul Lankford,Michael Crapo,2.0,0.0,2
James Paul Lankford,Robert Menendez,2.0,0.0,2
James Paul Lankford,Rob Portman,2.0,0.0,2
James Paul Lankford,Sherrod Brown,0.0,2.0,2
James Paul Lankford,Roger F Wicker,2.0,0.0,2
James Paul Lankford,Richard M Burr,2.0,0.0,2
James Paul Lankford,Lindsey O Graham,2.0,0.0,2
James Paul Lankford,Jerry Moran,2.0,0.0,2
James Paul Lankford,Debbie Stabenow,0.0,2.0,2
James Paul Lankford,Roy Blunt,2.0,0.0,2
James Paul Lankford,John Thune,2.0,0.0,2
James Paul Lankford,John Hardy Isakson,2.0,0.0,2
James Paul Lankford,Tom Udall,0.0,2.0,2
James Paul Lankford,Patrick Joseph Toomey,2.0,0.0,2
James Paul Lankford,Tammy Baldwin,2.0,0.0,2
James Paul Lankford,Maria Cantwell,0.0,2.0,2
James Paul Lankford,Lisa Murkowski,2.0,0.0,2
James Paul Lankford,Lamar Alexander,1.0,1.0,2
James Paul Lankford,John Cornyn,2.0,0.0,2
James Paul Lankford,Amy Klobuchar,0.0,2.0,2
James Paul Lankford,Jon Tester,0.0,2.0,2
James Paul Lankford,Robert P Jr Casey,0.0,2.0,2
James Paul Lankford,Sheldon II Whitehouse,2.0,0.0,2
James Paul Lankford,John A Barrasso,2.0,0.0,2
James Paul Lankford,James E Risch,2.0,0.0,2
James Paul Lankford,Jeanne Shaheen,0.0,2.0,2
James Paul Lankford,Jeffrey Alan Merkley,2.0,0.0,2
James Paul Lankford,Mark Robert Warner,0.0,2.0,2
James Paul Lankford,Michael F Bennet,2.0,0.0,2
James Paul Lankford,Joe Manchin III,0.0,2.0,2
James Paul Lankford,Christopher A Coons,1.0,1.0,2
James Paul Lankford,Richard Blumenthal,0.0,2.0,2
James Paul Lankford,Marco Rubio,2.0,0.0,2
James Paul Lankford,Rand Paul,2.0,0.0,2
James Paul Lankford,John Hoeven,2.0,0.0,2
James Paul Lankford,Mike Lee,0.0,2.0,2
James Paul Lankford,Ronald Harold Johnson,1.0,1.0,2
James Paul Lankford,Brian Schatz,2.0,0.0,2
James Paul Lankford,Angus Stanley Jr King,2.0,0.0,2
James Paul Lankford,Elizabeth Warren,0.0,2.0,2
James Paul Lankford,Debra S Fischer,2.0,0.0,2
James Paul Lankford,Rafael Edward Ted Cruz,0.0,2.0,2
James Paul Lankford,Timothy Michael Kaine,2.0,0.0,2
James Paul Lankford,Cory A Booker,2.0,0.0,2
James Paul Lankford,Dan Sullivan,1.0,1.0,2
James Paul Lankford,David Perdue,1.0,1.0,2
James Paul Lankford,Joni K Ernst,2.0,0.0,2
James Paul Lankford,Benjamin E Sasse,2.0,0.0,2
James Paul Lankford,Thom R Tillis,2.0,0.0,2
James Paul Lankford,Mike Rounds,1.0,1.0,2
James Paul Lankford,Catherine Cortez Masto,2.0,0.0,2
James Paul Lankford,Kamala D Harris,2.0,0.0,2
James Paul Lankford,John Neely Kennedy,2.0,0.0,2
James Paul Lankford,Doug Jones,0.0,2.0,2
James Paul Lankford,Tina Flint Smith,0.0,2.0,2
James Paul Lankford,Cindy Hyde Smith,2.0,0.0,2
James Paul Lankford,Mike Braun,2.0,0.0,2
James Paul Lankford,Joshua David Hawley,1.0,1.0,2
James Paul Lankford,Mitt Willard Romney,2.0,0.0,2
James Paul Lankford,Rick Scott,2.0,0.0,2
James Paul Lankford,Kelly Loeffler,2.0,0.0,2
James Paul Lankford,Mark Kelly,2.0,0.0,2
James Paul Lankford,Dianne Feinstein,0.0,2.0,2
James Paul Lankford,Patty Murray,0.0,2.0,2
James Paul Lankford,Susan M Collins,2.0,0.0,2
James Paul Lankford,Michael B Enzi,2.0,0.0,2
James Paul Lankford,Richard C Shelby,2.0,0.0,2
Timothy E Scott,Kyrsten Sinema,2.0,0.0,2
Timothy E Scott,Thomas Cotton,0.0,2.0,2
Timothy E Scott,L Tammy Duckworth,2.0,0.0,2
Timothy E Scott,Steven Daines,0.0,2.0,2
Timothy E Scott,Kevin Cramer,1.0,1.0,2
Timothy E Scott,Martha Mcsally,0.0,2.0,2
Timothy E Scott,Jacky Rosen,0.0,2.0,2
Timothy E Scott,John F Reed,0.0,2.0,2
Timothy E Scott,Bernard Sanders,2.0,0.0,2
Timothy E Scott,Michael Crapo,1.0,1.0,2
Timothy E Scott,Robert Menendez,2.0,0.0,2
Timothy E Scott,Rob Portman,2.0,0.0,2
Timothy E Scott,Sherrod Brown,2.0,0.0,2
Timothy E Scott,Roger F Wicker,0.0,2.0,2
Timothy E Scott,Richard M Burr,2.0,0.0,2
Timothy E Scott,Lindsey O Graham,0.0,2.0,2
Timothy E Scott,Jerry Moran,1.0,1.0,2
Timothy E Scott,Debbie Stabenow,2.0,0.0,2
Timothy E Scott,Roy Blunt,1.0,1.0,2
Timothy E Scott,John Thune,0.0,2.0,2
Timothy E Scott,John Hardy Isakson,2.0,0.0,2
Timothy E Scott,Tom Udall,2.0,0.0,2
Timothy E Scott,Patrick Joseph Toomey,0.0,2.0,2
Timothy E Scott,Tammy Baldwin,2.0,0.0,2
Timothy E Scott,Maria Cantwell,0.0,2.0,2
Timothy E Scott,Lisa Murkowski,2.0,0.0,2
Timothy E Scott,Lamar Alexander,0.0,2.0,2
Timothy E Scott,John Cornyn,2.0,0.0,2
Timothy E Scott,Amy Klobuchar,1.0,1.0,2
Timothy E Scott,Jon Tester,0.0,2.0,2
Timothy E Scott,Robert P Jr Casey,2.0,0.0,2
Timothy E Scott,Sheldon II Whitehouse,2.0,0.0,2
Timothy E Scott,John A Barrasso,1.0,1.0,2
Timothy E Scott,James E Risch,1.0,1.0,2
Timothy E Scott,Jeanne Shaheen,0.0,2.0,2
Timothy E Scott,Jeffrey Alan Merkley,2.0,0.0,2
Timothy E Scott,Mark Robert Warner,2.0,0.0,2
Timothy E Scott,Michael F Bennet,2.0,0.0,2
Timothy E Scott,Joe Manchin III,2.0,0.0,2
Timothy E Scott,Christopher A Coons,2.0,0.0,2
Timothy E Scott,Richard Blumenthal,2.0,0.0,2
Timothy E Scott,Marco Rubio,2.0,0.0,2
Timothy E Scott,Rand Paul,0.0,2.0,2
Timothy E Scott,John Hoeven,1.0,1.0,2
Timothy E Scott,Mike Lee,0.0,2.0,2
Timothy E Scott,Ronald Harold Johnson,1.0,1.0,2
Timothy E Scott,Brian Schatz,0.0,2.0,2
Timothy E Scott,Angus Stanley Jr King,2.0,0.0,2
Timothy E Scott,Elizabeth Warren,2.0,0.0,2
Timothy E Scott,Debra S Fischer,2.0,0.0,2
Timothy E Scott,Rafael Edward Ted Cruz,0.0,2.0,2
Timothy E Scott,Timothy Michael Kaine,2.0,0.0,2
Timothy E Scott,Cory A Booker,2.0,0.0,2
Timothy E Scott,Dan Sullivan,0.0,2.0,2
Timothy E Scott,David Perdue,2.0,0.0,2
Timothy E Scott,Joni K Ernst,1.0,1.0,2
Timothy E Scott,Benjamin E Sasse,1.0,1.0,2
Timothy E Scott,Thom R Tillis,1.0,1.0,2
Timothy E Scott,Mike Rounds,1.0,1.0,2
Timothy E Scott,Catherine Cortez Masto,2.0,0.0,2
Timothy E Scott,Kamala D Harris,1.0,1.0,2
Timothy E Scott,John Neely Kennedy,0.0,2.0,2
Timothy E Scott,Doug Jones,2.0,0.0,2
Timothy E Scott,Tina Flint Smith,2.0,0.0,2
Timothy E Scott,Cindy Hyde Smith,0.0,2.0,2
Timothy E Scott,Mike Braun,1.0,1.0,2
Timothy E Scott,Joshua David Hawley,0.0,2.0,2
Timothy E Scott,Mitt Willard Romney,2.0,0.0,2
Timothy E Scott,Rick Scott,2.0,0.0,2
Timothy E Scott,Kelly Loeffler,1.0,1.0,2
Timothy E Scott,Mark Kelly,0.0,2.0,2
Timothy E Scott,Dianne Feinstein,2.0,0.0,2
Timothy E Scott,Patty Murray,2.0,0.0,2
Timothy E Scott,Susan M Collins,2.0,0.0,2
Timothy E Scott,Michael B Enzi,0.0,2.0,2
Timothy E Scott,Richard C Shelby,0.0,2.0,2
Kyrsten Sinema,Thomas Cotton,0.0,2.0,2
Kyrsten Sinema,L Tammy Duckworth,1.0,1.0,2
Kyrsten Sinema,Steven Daines,0.0,2.0,2
Kyrsten Sinema,Kevin Cramer,0.0,2.0,2
Kyrsten Sinema,Martha Mcsally,0.0,2.0,2
Kyrsten Sinema,Jacky Rosen,1.0,1.0,2
Kyrsten Sinema,John F Reed,0.0,2.0,2
Kyrsten Sinema,Bernard Sanders,2.0,0.0,2
Kyrsten Sinema,Michael Crapo,0.0,2.0,2
Kyrsten Sinema,Robert Menendez,2.0,0.0,2
Kyrsten Sinema,Rob Portman,0.0,2.0,2
Kyrsten Sinema,Sherrod Brown,0.0,2.0,2
Kyrsten Sinema,Roger F Wicker,0.0,2.0,2
Kyrsten Sinema,Richard M Burr,0.0,2.0,2
Kyrsten Sinema,Lindsey O Graham,1.0,1.0,2
Kyrsten Sinema,Jerry Moran,0.0,2.0,2
Kyrsten Sinema,Debbie Stabenow,2.0,0.0,2
Kyrsten Sinema,Roy Blunt,0.0,2.0,2
Kyrsten Sinema,John Thune,0.0,2.0,2
Kyrsten Sinema,John Hardy Isakson,0.0,2.0,2
Kyrsten Sinema,Tom Udall,0.0,2.0,2
Kyrsten Sinema,Patrick Joseph Toomey,0.0,2.0,2
Kyrsten Sinema,Tammy Baldwin,2.0,0.0,2
Kyrsten Sinema,Maria Cantwell,1.0,1.0,2
Kyrsten Sinema,Lisa Murkowski,1.0,1.0,2
Kyrsten Sinema,Lamar Alexander,2.0,0.0,2
Kyrsten Sinema,John Cornyn,0.0,2.0,2
